;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/01/2010 00:00
;;0;;;;;;0.000749719;;;;;;;;;;;;-0.050500168;;;-0.039220713;;-0.00199005;0.133531393;;;;;;;0.001901141;0.043485112;;;;;;-0.017305747;;;;;;;-0.01169604;-0.000717765;-0.031124544;;;;;;-0.02537514;;;;-0.0104713;;;-0.018219687;;;;;;;;;;;;;;;;;0;;;;;;;;;;;-0.048790164;;;;;;0;0;;;05/02/2010 00:00
;;0;;;;;;0.071570943;;;;;;-0.018052535;;0;;;;-0.021098392;;;;;-0.001994019;0.020619287;;;;;-0.200670695;;0.005681833;-0.010695289;;;;;;0;;;;;;;0;0.000358912;0.024652029;;;;;;-0.028127326;;;;-0.021277398;;;-0.005650674;;;;;;;;;;;;;;;;;0.010193768;;;;;;;;;;;0.080042708;;;;;;0;0.021978907;;;08/02/2010 00:00
;;0;;;;;;0.006952519;;;;;;-0.017996295;;;;;;-0.002702704;;;;;0.001994019;-0.020619287;;;;;0.105360516;;-0.00189036;0.010695289;;;;;;0.000623247;;;;;;;0;-0.007207002;-0.011428696;;;;;;-0.012906868;;;;0;;;0.004166721;;;;;;;;;;;;;;;;;0.014098924;;;;;;;;;;;-0.015504187;;;;;;0;-0.044451763;;;09/02/2010 00:00
;;0;;;;;;-0.006952519;;;;;;0.023478431;;-0.071011036;;;;0.020094447;;;;;-0.001994019;0;;;;;0;;0.004719216;0.061875404;;;;;;0.011768485;;;;;;;0;0.002528225;;;;;;;-0.000530182;;;;0.044171218;;;0.005036271;;;;;;;;;;;;;;;;;0.035367144;;;;;;;;;;;0.060624622;;;;;;0;0;;;10/02/2010 00:00
;;0;;;;;;0.011560822;;;;;;0.011093626;;0;;;;-0.022261882;;;;;0.001994019;0.008298803;;;;;;;-0.003773589;0;;;;;;0.009804;;;;;;;0;-0.004700562;0.11027453;;;;;;-0.006653501;;;;0.048202102;;;0.018155866;;;;;;;;;;;;;;;;;0.028546182;;;;;;;;;;;-0.029852963;;;;;;-0.023530497;0;;;11/02/2010 00:00
;;-0.098440073;;;;;;-0.008078521;;;;;;-0.002022995;;-0.004338402;;;;-0.03561453;;;0;;0;-0.050858417;;;;;0;;0.016870128;0;;;;;;0.009708814;;;;;;;;0.007582108;;;;;;;-0.001068488;;;;0.019418086;;;-0.017860336;;;;;;;;;;;;;;;;;-0.01893996;;;;;;;;;;;-0.015267472;;;;;;0;0;;;12/02/2010 00:00
;;0;;;;;;0.008078521;;;;;;0.006870158;;;;;;0.000842815;;;;;0;0.017241806;;;;;;;-0.008399489;-0.020202707;;;;;;0.020915014;;;;;;;0;-0.001079753;0.020379162;;;;;;0.001068488;;;;0;;;0.00940908;;;;;;;;;;;;;;;;;-0.003831422;;;;;;;;;;;-0.039220713;;;;;;0;0;;;15/02/2010 00:00
;;0.050430854;;;;;;-0.076409469;;;;;;0.010318138;;;;;;0.030150258;;;-0.083381609;;0;0.016949558;;;;;0;;0.006539024;0;;;;;;-0.042893921;;;;;;;0;0.003595181;0.007178782;;;;;;0.019828882;;;;0;;;0.015391659;;;;;;;;;;;;;;;;;0.013346242;;;;;;;;;;;0.00796817;;;;;;0;0;;;16/02/2010 00:00
;;0;;;;;;-0.058765309;;;;;;0.012115657;;;;;;0.047361871;;;-0.012248622;;0;-0.097918621;;;;;0.117783036;;0.011111225;0;;;;;;0;;;;;;;0;0.00358141;;;;;;;0.015584763;;;;0.037740328;;;-0.000864918;;;;;;;;;;;;;;;;;0.018762276;;;;;;;;;;;0.031252544;;;;;;0;0;;;17/02/2010 00:00
;;0;;;;;;-0.002635048;;;;;;0.000584419;;0.042559614;;;;-0.003644888;;;;;0.003976148;0.046182946;;;;;0;;-0.012042758;0;;;;;;-0.032625227;;;;;;;0;0.012788593;-0.033457666;;;;;;-0.00958185;;;;0.009216655;;;0.012326217;;;;;;;;;;;;;;;;;-0.016870128;;;;;;;;;;;0;;;;;;0;0;;;18/02/2010 00:00
;;0;;;;;;0.022179644;;;;;;0.002567396;;;;;;-0.011806513;;;0.054808236;;0.001982161;0.042448989;;;;;-0.022472856;;0.007428075;0.020202707;;;;;;0.00508907;;;;;;;0;0.005280938;0.005899722;;;;;;0.000520113;;;;0.009132484;;;0.021142583;;;;;;;;;;;;;;;;;-0.001892148;;;;;;;;;;;0.015267472;;;;;;0;0;;;19/02/2010 00:00
;;0;;;;;;0.171510641;;;;;;-0.003853569;;;;;;-0.005823203;;;;;0;-0.007662873;;;;;0;;-0.000925498;-0.020202707;;;;;;-0.023107575;;;;;;;0;-0.008463007;-0.014815086;;;;;;0.006481018;;;;0;;;0.019611247;;;;;;;;;;;;;;;;;0.003780723;;;;;;;;;;;0.029852963;;;;;;0;0;;;22/02/2010 00:00
;;0;;;;;;-0.039690389;;;;;;-0.013672072;;0;;;;-0.003723409;;;;;0;-0.017241806;;;;;;;-0.005571045;0;;;;;;0.051877539;;;;;;;0;-0.008534419;;;;;;;-0.019043211;;;;0;;;-0.009895692;;;;;;;;;;;;;;;;;0;;;;;;;;;;;-0.060624622;;;;;;-0.048790164;-0.005698021;;;23/02/2010 00:00
;;0;;;;;;-1.165732742;;;;;;-0.005821723;;;;;;-0.03112144;;;0;;0;-0.00873368;;;;;;;-0.002797205;0;;;;;;-0.019925939;;;;;;;0;0.007117235;0.020680205;;;;;;-0.02885579;;;;-0.018349139;;;-0.009436592;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.015504187;;;;;;-0.051293294;0.005698021;;;24/02/2010 00:00
;;0;;;;;;-0.039220713;;;;;;-0.036694677;;;;;;-0.024486477;;;;;0;0;;;;;0;;-0.004679466;0.010152371;;;;;;;;;;;;;0;0.009177519;0;;;;;;-0.011724892;;;;0;;;-0.028856401;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;0;0;;;25/02/2010 00:00
;;0;;;;;;0.051481956;;;;;;0.005337217;;;;;;0.002812941;;;;;0.003952574;-0.058707601;;;;;;;0.019508282;0.0588405;;;;;;;;;;;;;;-0.005990944;;;;;;;0.000822467;;;;0;;;0.031918963;;;;;;;;;;;;;;;;;-0.005676458;;;;;;;;;;;0;;;;;;0;0;;;26/02/2010 00:00
;;0;;;;;;-0.150572858;;;;;;0.022971164;;;;;;0.014224197;;;;;0.027239038;-0.002794599;;;;;0;;0.016423727;-0.100083459;;;;;;-0.006309169;;;;;;;0;0.009498375;;;;;;;0.003283234;;;;0;;;0.011059141;;;;;;;;;;;;;;;;;-0.005708864;;;;;;;;;;;-0.031252544;;;;;;0;0.127833372;;;01/03/2010 00:00
;;0;;;;;;0.040821995;;;;;;0.004321735;;;;;;0.050226539;;;0;;0.017126965;0.05269157;;;;;;;0.010801185;0;;;;;;-0.020461072;;;;;;;0.023256862;0.020447908;0.073272201;;;;;;0.050856149;;;;0;;;0.019333549;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.015748357;;;;;;0;-0.020202707;;;02/03/2010 00:00
;;0;;;;;;0;;;;;;0.002153884;;;;;;-0.033474808;;;0;;0.005644418;0.039050515;;;;;-0.09531018;;0.003574624;0;;;;;;-0.011042658;;;;;;;-0.011560822;0.015319277;-0.044451763;;;;;;-0.018868574;;;;0;;;0.005379149;;;;;;;;;;;;;;;;;0;;;;;;;;;;;-0.023716527;;;;;;-0.026668247;-0.031090587;;;03/03/2010 00:00
;;0;;;;;;-0.020202707;;;;;;-0.008281869;;;;;;-0.009852296;;;;;-0.001877935;0.045746022;;;;;;;0;-0.021277398;;;;;;-0.020456009;;;;;;;0;-0.002705949;;;;;;;-0.001323378;;;;0.018349139;;;0.012793318;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00796817;;;;;;-0.114410351;-0.054067221;;;04/03/2010 00:00
;;0;;;;;;0.133531393;;;;;;0.019904242;;0.223143551;;;;0.019338748;;;0;;0;-0.045746022;;;;;0.09531018;;-0.016187404;0;;;;;;0.023716527;;;;;;;0.011560822;0.000338425;0.022472856;;;;;;0.010015748;;;;0.018018506;;;0.014199668;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;0;-0.022472856;;;05/03/2010 00:00
;;0;;;;;;-0.175204089;;;;;;-0.000389972;;-0.253602759;;;;0.009397304;;;;;0;0.09182248;;;;;;;0.003619913;0;;;;;;-0.001302932;;;;;;;0.022728251;0.003380556;-0.016807118;;;;;;0.019221282;;;;0;;;-0.001306464;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.028170877;;;;;;0;0;;;08/03/2010 00:00
;;0;;;;;;0;;;;;;0.006538474;;;;;;-0.011287408;;;;;0;-0.029947076;;;;;0.310154928;;0.003606857;0;;;;;;0.011021181;;;;;;;0;0.001686325;0.019581045;;;;;;-0.027913652;;;;0;;;-0.020602809;;;;;;;;;;;;;;;;;0;;;;;;;;;;;-0.020619287;;;;;;0;-0.005698021;;;09/03/2010 00:00
;;0;;;;;;0.033475929;;;;;;0.00375059;;;;;;0.01342302;;;;;-0.001881468;0.039220713;;;;;0;;0.004490353;0;;;;;;-0.020189549;;;;;;;0;0.004370411;-0.002773927;;;;;;0.022237795;;;;0.008888947;;;0.005057815;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.048790164;;;;;;0;0.005698021;;;10/03/2010 00:00
;;0;;;;;;-0.01242252;;;;;;0.003153656;;;;;;0;;;0;;-0.003773589;0.059719235;;;;;-0.087011377;;0.003577821;0;;;;;;0.016960615;;;;;;;-0.034289073;0.005019408;;;;;;;0.015914135;;;;0;;;-0.001328412;;;;;;;;;;;;;;;;;0;;;;;;;;;;;-0.032260862;;;;;;0;0;;;11/03/2010 00:00
;;0;;;;;;-0.027028672;;;;;;-0.001657349;;0.17022115;;;;0.046883586;;;0;;-0.003787883;-0.014598799;;;;;0.018018506;;-0.003577821;0;;;;;;-0.019595663;;;;;;;0.011560822;0.011944076;0.002773927;;;;;;0.032074932;;;;0;;;0.000265662;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.016529302;;;;;;-0.030771659;-0.005698021;;;12/03/2010 00:00
;;0;;;;;;-0.059982705;;;;;;-0.013027202;;;;;;-0.006381643;;;0;;-0.005708864;-0.02607224;;;;;0;;-0.000896459;0;;;;;;-0.005291018;;;;;;;0.011428696;-0.006617815;-0.002773927;;;;;;-0.016410043;;;;;;;-0.020951429;;;;;;;;;;;;;;;;;-0.01344881;;;;;;;;;;;-0.016807118;;;;;;0;0.005698021;;;15/03/2010 00:00
;;0;;;;;;0.09531018;;;;;;0.006134989;;;;;;0.021533448;;;0;;0;-0.058268908;;;;;-0.113328685;;-0.005395697;0;;;;;;0.046640577;;;;;;;-0.011428696;-0.008669518;0.021978907;;;;;;0.018380956;;;;0;;;0.013213064;;;;;;;;;;;;;;;;;0.019157674;;;;;;;;;;;0.016807118;;;;;;-0.031748698;0;;;16/03/2010 00:00
;;0;;;;;;-0.029352212;;;;;;0.007312647;;0;;;;0.00873368;;;0;;-0.00191022;-0.020202707;;;;;-0.040821995;;0.002701487;0;;;;;;-0.024993291;;;;;;;0;-0.00874592;;;;;;;-0.013379891;;;;0;;;0.023561557;;;;;;;;;;;;;;;;;0.028065453;;;;;;;;;;;0.048790164;;;;;;0;0;;;17/03/2010 00:00
;;0;;;;;;0.101096117;;;;;;-0.008725076;;;;;;-0.001491795;;;0;;-0.001913876;-0.004089985;;;;;-0.087011377;;0.006275234;0;;;;;;0.009686869;;;;;;;0;-0.006779467;0.042559614;;;;;;-0.003748639;;;;-0.008888947;;;0.004698552;;;;;;;;;;;;;;;;;0.014652277;;;;;;;;;;;-0.032260862;;;;;;-0.016260521;-0.022989518;;;18/03/2010 00:00
;;0;;;;;;0.159630146;;;;;;0.001367733;;0.014388737;;;;-0.015041647;;;0;;;-0.055616691;;;;;0.022472856;;0;-0.021739987;;;;;;-0.023408091;;;;;;;0;0.00813038;-0.026386755;;;;;;0.024484987;;;;0;;;-0.005483781;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.016529302;;;;;;0.048009219;0;;;19/03/2010 00:00
;;0;;;;;;0.137621378;;;;;;-0.00893457;;;;;;-0.018611117;;;0;;-0.003838776;0.055616691;;;;;-0.117783036;;-0.011685526;0;;;;;;0.028536307;;;;;;;0;-0.002026406;-0.008053735;;;;;;-0.012291196;;;;0.008888947;;;-0.023044304;;;;;;;;;;;;;;;;;-0.005469476;;;;;;;;;;;-0.016807118;;;;;;0.089612159;-0.01169604;;;22/03/2010 00:00
;;0;;;;;;-0.028987537;;;;;;0.012501637;;-0.036367644;;;;-0.014776678;;;;;-0.007722046;-0.078404706;;;;;;;-0.013655196;-0.033522692;;;;;;0.010178205;;;;;;;;0.004048779;0.008053735;;;;;;-0.019733284;;;;0;;;0.011985756;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.016807118;;;;;;-0.024292693;0.01169604;;;23/03/2010 00:00
;;0;;;;;;-0.141970261;;;;;;-0.005052593;;;;;;0.00935801;;;;;-0.001939865;0.027973852;;;;;0.024692613;;-0.006436804;0.033522692;;;;;;-0.001266625;;;;;;;0;0.002689571;-0.032611586;;;;;;0.017752611;;;;0.00881063;;;-0.023574685;;;;;;;;;;;;;;;;;-0.011029524;;;;;;;;;;;-0.016807118;;;;;;0.079862544;-0.041549003;;;24/03/2010 00:00
;;0;;;;;;0.025436445;;;;;;0.006223965;;0.021978907;;;;0.01208707;;;0;;0.013500687;-0.013015368;;;;;-0.024692613;;0.027299238;;;;;;;-0.024375806;;;;;;;0;-0.011482943;-0.019526422;;;;;;0.003710645;;;;;;;0.01132088;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0.052643733;0.029852963;;;25/03/2010 00:00
;;0;;;;;;-0.008629327;;;;;;0.004438741;;0.049480057;;;;-0.0064111;;;0;;0.005730675;-0.008771986;;;;;0;;-0.008111807;0;;;;;;0.021837734;;;;;;;0;-0.00340228;0;;;;;;0.006153721;;;;-0.00881063;;;-0.006453322;;;;;;;;;;;;;;;;;-0.003703708;;;;;;;;;;;0;;;;;;0.120627988;-0.035932009;;;26/03/2010 00:00
;;-0.016529302;;;;;;-0.051293294;;;;;;-0.005610113;;;;;;-0.020533535;;;;;0.003802286;-0.004415018;;;;;0;;0.017048417;0;;;;;;-0.003819228;;;;;;;0;0.029882837;-0.002820876;;;;;;-0.011104338;;;;0;;;-0.004596438;;;;;;;;;;;;;;;;;0;;;;;;;;;;;-0.025752496;;;;;;0.147635999;0;;;29/03/2010 00:00
;;0;;;;;;-0.068992871;;;;;;0.004327239;;;;;;-0.009498752;;;0;;0.001895735;-0.012825256;;;;;0;;0.008857454;;;;;;;-0.005115101;;;;;;;0;0.006922942;0;;;;;;-0.014496525;;;;0;;;-0.012544535;;;;;;;;;;;;;;;;;-0.011194147;;;;;;;;;;;0.008658063;;;;;;0;0;;;30/03/2010 00:00
;;0;;;;;;0.068992871;;;;;;0.001282874;;;;;;-0.001857504;;;0;;0;0;;;;;0;;-0.014209831;-0.011049836;;;;;;0.037740328;;;;;;;0;-0.001314819;0.027856955;;;;;;0.007024635;;;;0;;;-0.002748001;;;;;;;;;;;;;;;;;0.001874415;;;;;;;;;;;0;;;;;;-0.019802627;0;;;31/03/2010 00:00
;;0;;;;;;-0.072759354;;;;;;0.015253698;;;;;;0.002387586;;;-0.042559614;;0.005665738;-0.060602213;;;;;-0.510825624;;0.014209831;0;;;;;;0.006767174;;;;;;;0;-0.001975633;;;;;;;0.013902792;;;;;;;0.041768278;;;;;;;;;;;;;;;;;-0.020814375;;;;;;;;;;;0.033901552;;;;;;0;0;;;01/04/2010 00:00
;;0;;;;;;0;;;;;;0.018537203;;0;;;;0.014990419;;;0;;0.005633818;0.090971778;;;;;0;;0.00352113;0;;;;;;0.042610707;;;;;;;0;-0.013605652;-0.036367644;;;;;;0.023152183;;;;;;;0.028874372;;;;;;;;;;;;;;;;;-0.025170738;;;;;;;;;;;0.016529302;;;;;;0.198850859;0.006079046;;;06/04/2010 00:00
;;0;;;;;;-0.045550136;;;;;;-0.007918701;;;;;;-0.001044659;;;-0.044451763;;0;0.107098136;;;;;0;;-0.004403354;0;;;;;;0.010520261;;;;;;;0.011428696;-0.011762801;-0.025975486;;;;;;0.002165719;;;;0;;;-0.01498365;;;;;;;;;;;;;;;;;0.005865119;;;;;;;;;;;-0.03333642;;;;;;0;-0.006079046;;;07/04/2010 00:00
;;0;;;;;;0.053068968;;;;;;-0.009331434;;;;;;-0.005239729;;;;;0;0.038318864;;;;;-0.182321557;;-0.007975231;0;;;;;;-0.009345862;;;;;;;0.044451763;0.003711581;0.03165732;;;;;;0.002401004;;;;0;;;-0.002606177;;;;;;;;;;;;;;;;;-0.005865119;;;;;;;;;;;-0.070204259;;;;;;-0.016529302;0;;;08/04/2010 00:00
;;0;;;;;;-0.0491273;;;;;;0.015106966;;;;;;0.017446088;;;0;;0.011173301;0.302607723;;;;;-0.105360516;;0.01588736;0;;;;;;-0.002350177;;;;;;;0.010810916;0.004368879;-0.005681833;;;;;;0.004784733;;;;;;;0.007280327;;;;;;;;;;;;;;;;;0.003913899;;;;;;;;;;;0.053109825;;;;;;0.016529302;0.006079046;;;09/04/2010 00:00
;;0;;;;;;0.022560272;;;;;;-0.005207826;;;;;;0.004635599;;;-0.09531018;;-0.001853569;0.15415068;;;;;-0.057158414;;-0.00087604;0.032789823;;;;;;0.002350177;;;;;;;0;-0.000670572;-0.005714301;;;;;;-0.005264522;;;;0;;;-0.010678502;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.017094433;;;;;;0.078780878;-0.030771659;;;12/04/2010 00:00
;;0;;;;;;0.019048195;;;;;;-0.005677914;;0;;;;-0.014493007;;;0;;-0.003717476;-0.089612159;;;;;0;;-0.002632735;-0.010810916;;;;;;0.020906685;;;;;;;0;-0.002351615;-0.005747142;;;;;;-0.005774752;;;;0.01754431;;;-0.003935503;;;;;;;;;;;;;;;;;0;;;;;;;;;;;-0.004246291;;;;;;0;0;;;13/04/2010 00:00
;;0;;;;;;-0.038466281;;;;;;-0.004175371;;;;;;0.002083334;;;;;0;-0.005221944;;;;;0;;0;0.112940411;;;;;;-0.01272429;;;;;;;0;0.01236813;0.038167177;;;;;;0.008649745;;;;0.025752496;;;0.011760165;;;;;;;;;;;;;;;;;0;;;;;;;;;;;-0.021506205;;;;;;0;0;;;14/04/2010 00:00
